0,1,2,3,4,5,6,7,8,9
2652,1163,2245,2395,358,996,1338,1365,989,1225
1981,2489,2949,2803,-433,2589,160,1909,3111,2942
1334,1530,482,1887,2862,928,845,2387,715,2718
2281,1481,1228,1094,1932,2111,2589,1335,1311,1444
2078,1494,591,2167,736,2914,713,2327,-13,516
959,2037,831,1884,2346,2011,2554,1435,1789,2379
613,1031,1166,1396,1405,2413,1912,511,460,2869
1899,678,73,2368,636,2137,1377,1962,3310,1827
2490,123,78,175,3133,2876,219,2822,-125,1562
2020,1123,1577,492,1778,1882,928,762,1753,83
2667,2230,469,458,923,579,2640,2499,521,953
316,2813,1385,927,1099,1537,2863,2772,2032,689
244,432,354,1954,1895,2008,3213,488,172,1701
1421,1943,1858,1075,781,2241,2663,2001,1798,1825
1555,775,1749,2587,1516,733,1384,2940,660,2626
3330,593,2932,195,-250,1938,54,1378,1740,2528
1092,633,1541,186,2321,984,1664,2540,1590,1074
1227,193,335,2103,1599,762,2256,1235,897,52
2433,3025,519,1532,315,2586,237,664,-430,1224
1799,621,1239,2282,458,479,258,2831,1468,330
2406,1086,2496,1930,1283,1985,2429,1868,2874,490
2178,1363,875,2303,390,2371,1508,2944,1926,2559
914,2424,1354,1034,482,597,971,539,1747,2206
1960,3318,2529,512,234,2009,460,1801,1509,2883
727,-103,1372,1992,2875,2439,561,503,1738,610
504,1946,2000,863,291,1035,-93,498,2938,764
1076,170,2793,2916,2300,1598,1306,27,2767,2972
46,1857,2577,454,2723,531,1313,616,1292,1794
1032,1535,1065,3037,2502,444,2549,1129,1230,1604
1199,263,960,211,648,575,122,1767,376,1444
2027,309,1944,671,1570,1742,670,1666,260,2647
1577,234,2829,615,2116,2122,2937,2219,2694,-221
2863,1420,2420,716,119,2779,2582,2019,2668,2421
2274,669,1873,2750,274,2053,777,2312,2343,2300
2062,1226,2077,331,1000,1672,1677,2466,2842,1475
2541,2097,2808,2375,1272,2002,1463,149,503,878
2007,2414,2325,795,1024,2787,1757,1774,2986,425
1882,1506,2541,2734,1164,1652,2743,658,1541,3663
2268,987,1246,1814,1846,2147,1404,1615,2375,1635
88,1597,2690,2306,1724,994,1320,2515,1877,2018
1414,-496,2715,1051,2022,1966,2234,1099,3582,2249
1620,2496,623,1134,1489,849,0,42,3216,2273
2667,2617,215,2328,992,865,1927,236,2166,1394
2122,1512,206,1724,1720,242,1751,1075,680,344
778,2259,822,734,2995,1331,1208,665,1555,889
1209,1983,1589,2710,715,1434,1437,-165,2397,1322
1323,159,1244,1041,1993,485,1084,2492,1470,2533
2226,693,2406,3208,2181,874,254,-102,2561,2234
1282,2191,1208,2155,700,1004,1472,2576,1716,1888
2839,2960,2335,1139,203,1023,38,520,2355,762
1656,1797,1092,2096,213,1112,1568,2711,987,3027
460,2190,2370,2736,1849,1369,3423,1347,2733,9
1476,761,2309,611,2799,2613,2377,1788,2101,2783
221,595,560,2572,1875,2576,1916,226,911,113
1994,2749,2017,840,700,971,2447,2840,328,1826
-163,574,1399,734,1997,3803,1313,1420,1560,1336
1051,1964,1719,2093,2841,912,-104,492,2047,2560
2210,458,433,1973,1936,1458,552,2793,1574,1221
891,1886,1520,238,955,2900,2414,155,2412,2862
2566,1247,590,1324,1480,1855,1540,2401,1097,2725
1964,2922,1234,896,2163,593,2442,2398,1027,1610
1442,895,232,2170,1308,2287,1872,1636,2515,1991
1798,1178,191,2250,2688,2341,-284,765,644,1955
243,1249,2535,32,2594,104,2011,367,993,2649
1812,1279,1797,2623,420,618,1384,2858,1461,1687
408,2733,1610,475,757,1917,2945,987,2049,1913
1570,2912,878,1465,791,1954,393,2091,242,660
59,1660,554,1439,2476,348,2261,484,1852,2508
921,146,1014,1776,1404,-247,2681,2489,2967,2135
1538,1805,182,1394,2403,423,1013,1535,3018,2085
2032,2483,913,425,2371,2471,1998,1717,738,1634
1471,1830,2414,2641,2872,818,2217,1017,1482,200
1398,1420,1640,1481,752,-102,239,2493,2560,-72
1402,1134,2893,2029,1505,-134,1042,912,2366,3328
1584,2275,1350,1558,642,1140,2172,2477,1043,377
1219,2622,2194,1621,1133,1514,2550,2080,871,2527
2471,1905,-185,333,690,1031,1706,1979,2094,2687
1026,1234,2088,225,2442,854,2310,808,923,1665
1835,932,1709,1064,1057,2040,3322,2660,2212,1877
157,788,1178,2764,307,801,2861,-137,1573,2284
2399,1259,322,524,1610,1068,124,968,2312,2595
2113,2912,1470,2431,1942,1895,957,643,314,334
701,2655,2373,671,1352,2231,2221,1959,355,591
617,1273,825,259,-84,1927,142,1896,1439,2347
2362,2721,1480,1400,626,2775,530,2913,105,2186
2136,2152,3378,2341,1345,2160,-49,449,1272,2291
-24,1241,226,2655,860,1401,1620,2005,389,1918
822,1643,70,606,1044,2654,1669,1138,2843,1987
642,397,1980,1711,2112,2782,2881,2394,762,2689
1653,2455,1973,1302,904,665,868,328,2643,305
544,2016,441,111,1515,2101,1374,1017,864,1915
2670,932,1406,1234,770,605,2411,2925,1614,2260
590,1312,798,946,283,981,1990,1484,992,2198
2689,1233,1474,2804,2009,1888,2630,1694,639,1431
687,1846,1438,2936,1859,1426,2157,1828,233,1991
575,2263,2550,1221,891,1195,2248,2672,1071,3020
2717,2914,407,531,2807,1462,1345,2877,2086,1609
600,1006,572,2033,215,1318,1461,2324,3307,2295
2246,305,1291,1136,1686,929,1586,2352,536,2654
499,2440,2768,581,2306,2125,2165,1646,2191,1034
2222,204,998,399,1195,2565,956,378,2222,2782
977,2597,2269,1387,2464,1648,2017,282,2691,2170
1261,483,394,1343,2184,1365,142,511,384,2617
633,1204,2977,2323,2030,222,29,285,1351,-43
2681,626,2958,1641,1926,648,240,302,1835,2486
1207,1172,829,2437,1181,711,2039,1491,2329,1172
2468,2130,2005,1022,2552,531,760,1909,553,1477
1602,2065,1106,507,1405,2201,1575,2839,630,2755
2889,1417,139,2937,2874,866,1058,834,2136,2004
2787,811,467,2207,2603,2438,1234,2982,18,845
729,1168,2078,225,1024,2989,2331,781,405,2098
2719,2613,1645,-186,292,401,2699,1187,2187,1745
205,754,296,751,634,1329,635,2035,1135,1299
2454,2568,66,1085,908,1474,1084,730,1842,44
1382,537,2078,544,2884,566,2155,1236,1815,376
591,2432,609,206,918,1725,1185,2792,48,1758
-117,880,2234,969,2719,2821,2598,1364,1166,1487
1578,1723,1518,2680,2388,2615,2640,1947,477,1147
1517,1135,1409,1828,1909,2413,879,2450,2250,1944
3088,646,2551,562,1681,2963,1237,1028,2274,3388
1227,1200,207,1518,1955,1370,2925,2585,1436,1232
23,1922,2200,1734,2261,687,2098,1336,1871,229
2893,971,1888,2175,1036,1713,798,1238,1744,1477
2506,2033,1838,1869,133,1093,1385,833,-118,1374
1843,271,1305,1859,1127,615,2645,2504,2540,2523
681,2074,1068,2784,2315,626,2565,243,1612,1926
3707,1676,2275,566,993,2336,2420,1837,1039,2954
2722,1169,1496,246,259,1356,1934,1551,-394,1233
1458,2263,3036,1413,1775,888,123,2599,1937,2750
2719,1034,574,1857,752,829,2313,494,712,1500
858,2432,1881,1078,343,416,135,1310,2537,569
1359,161,1294,971,788,295,55,999,1525,3160
924,2359,1997,538,2281,2660,2701,1436,55,1224
1048,392,2913,2124,1647,28,1472,47,22,1420
670,300,2578,1902,148,2014,1527,1019,2424,2138
2377,695,2321,1249,444,2061,1429,1356,430,2142
1813,331,-53,2472,1377,1124,1753,1556,2906,875
743,237,1702,310,2046,1782,589,397,2690,1924
2984,226,329,2343,-215,-28,469,1463,1821,1364
-124,2284,168,89,1988,1972,2612,119,2340,580
558,919,447,1101,1910,1150,2590,3026,1786,300
3019,926,698,2846,366,2069,1227,1641,1371,778
2424,500,2884,2174,2911,1388,2434,768,629,644
1448,2228,2902,2802,689,2052,1725,171,1612,1289
2219,533,977,362,88,2757,908,1869,2905,662
3092,603,1901,1670,1892,1978,1311,928,1094,2459
1031,2203,243,222,960,1940,1745,1605,279,1091
742,806,1659,2015,1312,1842,2723,2287,781,138
2217,266,2471,2491,1472,1115,1858,1882,1572,2611
1882,861,1578,2654,1033,1568,227,245,1439,1140
2418,1402,1772,220,2172,2611,1275,2361,708,-145
434,2368,590,259,2946,2498,1624,1873,909,2795
1148,1338,545,2201,2370,826,245,517,2487,3111
2649,67,957,2164,630,1761,519,1468,1885,986
2797,1630,2111,1414,425,2920,287,677,528,1456
976,2983,2826,527,381,2167,2534,1533,2923,742
595,2574,1686,1270,715,860,2482,932,2531,1125
2406,2823,146,983,210,2592,1764,2650,1441,2348
1710,2263,2720,657,778,2645,2118,344,1609,2771
449,1837,340,2803,1922,2043,1642,1482,-95,781
568,1746,-112,2579,809,2207,878,2403,2168,1772
1716,959,2374,640,1399,2007,2655,831,1727,2727
1517,1412,1853,1593,3533,2089,1893,2279,2403,1569
475,75,1771,-277,1418,1573,1843,2135,1004,2438
745,1353,2531,684,166,-146,3038,2257,1991,2289
972,335,10,2010,654,464,467,2021,1215,1058
63,1823,724,2916,602,206,1132,978,2209,759
2134,74,1174,1787,493,1405,187,345,3038,2005
2149,2666,1824,218,495,165,45,1749,1869,2169
1510,2231,703,825,444,1632,3068,1840,1162,1305
1569,2437,403,1316,2395,2560,496,1728,1628,434
2661,2899,2815,1221,1383,838,3022,1746,1158,721
2431,2834,519,1647,2381,94,491,1947,1534,954
3010,566,1380,2500,1207,3198,1645,644,33,2813
1377,2124,535,1964,1667,2653,703,834,-419,2259
1841,348,1994,2553,1087,1235,2177,1053,944,329
293,902,726,2113,190,1615,1397,2395,153,298
1887,2737,-212,179,1967,2531,841,2749,1811,2812
1755,341,494,116,272,2138,3393,1817,274,1247
84,2937,961,1933,256,970,1144,2062,1432,2644
608,736,1812,1375,2179,1717,1908,2161,116,409
1208,1940,677,817,2894,1103,2848,257,412,2643
2074,2249,630,954,2065,969,1615,1677,2300,2548
161,-182,2678,131,1491,173,2585,1363,2620,263
1809,702,2779,1467,1192,2157,2165,2460,2785,1999
1745,3021,1215,3205,1734,255,150,71,390,2648
1022,1374,1734,2218,1370,273,2500,974,1898,2249
1366,429,1601,2195,1294,2504,1774,-96,685,240
2599,500,2601,2430,-78,2036,1273,730,1096,854
2629,2515,1619,1722,921,2739,1155,2271,2647,2134
2938,2577,1234,1478,2724,2819,1695,366,2613,2091
2973,498,1686,1024,75,2876,1141,1463,1002,958
881,3240,1694,1877,2259,1415,1629,2504,850,2878
2151,2690,848,-43,2915,658,1725,1864,1193,430
2,190,1005,3099,2840,2114,2661,1297,1023,479
2824,2345,346,583,1098,1165,618,840,365,341
61,1029,2880,2428,707,630,2491,1179,1536,2264
1480,2826,-226,1583,458,1572,2567,586,2611,2915
625,95,1510,2359,2409,361,398,1153,1612,94
1956,2564,1953,2824,1294,353,343,1441,1653,2709
1960,521,-277,2510,414,2758,689,761,1794,720
1632,1928,1573,2348,1716,2905,67,1803,2472,2684
49,627,317,3221,2675,221,1962,1819,2380,1988
912,2720,1847,613,-65,1354,2913,1354,711,323
1796,27,1366,1194,2492,1563,1626,272,2413,1600
2918,496,1577,2138,2305,78,1573,2685,903,1688
1894,594,1425,2060,1291,2828,2609,-44,1462,1296
2421,613,1778,1425,1564,1769,1506,1477,319,798
3098,872,2494,1266,431,920,1673,2128,2609,1278
1244,84,442,318,2446,481,1414,1909,738,2200
1261,2544,1745,2493,1928,2489,2244,-144,2768,1847
1143,2022,1943,2228,2204,1718,1107,-126,1213,579
605,1622,2449,-120,1068,1879,1696,412,896,2452
788,1979,339,2687,1848,2757,2211,1402,1953,951
-8,29,1076,3002,74,993,485,2755,2597,1947
1057,906,1089,979,1698,2561,1284,1507,599,1071
3160,1575,1975,971,2684,1346,1609,261,1940,2525
1428,2205,1368,2651,715,2278,810,1126,1629,2295
2461,964,1380,2130,103,2654,1631,152,1062,852
2774,948,3177,2087,367,1438,982,2808,2163,262
2190,1948,64,1407,2185,1342,2765,1868,870,1507
1746,1061,326,2355,1587,1567,1217,1597,2831,2006
2061,378,1141,1492,2863,2241,1779,380,502,297
2439,1398,490,2938,2984,173,1131,240,968,1652
2676,2300,1332,2147,2791,1844,548,310,1994,718
26,1809,107,2617,2901,2971,44,685,1752,2540
2447,2637,2562,111,1935,2103,3129,257,1925,1370
261,888,2289,278,1938,354,194,32,3772,2046
1928,2813,2321,1757,1235,1895,78,64,1057,1694
1260,352,690,439,1355,894,1452,1420,631,1761
1189,1088,3420,2472,386,830,3017,1018,2557,1552
1622,276,2738,969,-101,1877,2125,2350,2937,952
421,2731,2485,2408,2313,1636,2341,368,647,1081
2217,583,388,2611,2006,415,1813,2594,3003,413
805,3203,-95,1709,1120,1686,337,1495,2108,543
1048,2050,58,730,701,3023,691,2474,1683,786
212,2352,377,404,2371,2985,1876,2573,622,1301
2490,844,1877,2038,2428,980,2072,2505,1453,788
988,2676,984,380,1673,2159,210,2026,2491,2957
619,2839,2615,375,518,939,1633,287,650,3449
555,2261,2740,2014,918,2013,871,2747,2887,2951
1029,1538,1753,2697,1110,3013,2687,2066,2934,1858
764,2845,52,1411,385,1,2757,549,1582,470
1158,1865,2216,1041,2800,473,2867,2067,-104,20
2222,2669,2397,2775,2074,1009,524,1251,900,2749
923,1748,2285,2098,2691,2607,2493,2229,435,1728
3548,1323,888,1344,2337,2517,1943,2967,2368,545
2548,2436,2075,1785,1980,1935,2428,714,-87,418
2151,2054,2910,2858,963,2715,537,1278,2331,3045
2544,1410,2478,1442,1398,685,2313,1923,1730,1145
2840,2761,1018,1991,-145,2629,2305,2187,600,1312
1200,93,409,29,391,1647,1946,1146,2661,679
211,1625,1736,512,394,1817,1667,1498,1045,73
1311,1669,513,302,468,2389,1756,434,2987,1593
517,1273,2332,69,1159,1464,1040,2018,858,902
969,775,632,139,2367,1146,2841,2346,757,2463
207,1167,1136,260,2970,950,1121,976,205,1287
1997,1459,1793,2008,2283,2824,2117,1216,1069,49
1668,-13,1772,2632,2573,1162,1960,965,560,2462
891,2267,3118,2084,2379,1238,-305,2739,356,2587
1939,383,1157,2016,1881,1658,195,893,1847,2507
1603,1998,734,533,2597,784,54,2076,2814,2671
1786,1333,777,2440,-13,1933,1676,2569,2854,740
2562,1118,1531,2643,2192,-39,1562,2764,1430,2757
405,52,833,305,516,2107,2947,2765,2662,701
647,977,1829,2167,56,1886,2428,1141,2326,1785
3025,2606,2219,1041,1909,1197,355,1350,2369,630
186,489,2453,870,3093,2036,2121,103,2361,2023
181,575,882,1521,929,2524,530,332,2922,585
2753,2272,1547,2027,2552,634,1122,2732,979,901
602,2072,1170,1536,149,1579,877,1959,-22,2054
1909,714,2308,685,1906,2244,2378,885,1751,1361
1934,1822,2638,1257,2134,882,1040,1087,2342,2662
2856,1544,164,2482,617,2491,1998,1863,1020,2254
-298,289,774,846,1591,283,1933,235,1905,1136
867,2787,300,1484,2055,1100,2210,518,2131,315
1541,417,2785,1350,1308,1045,289,826,940,2997
849,1957,2144,1828,680,73,2237,745,562,1276
1534,2691,2523,66,1310,186,1644,1580,2507,3012
1096,440,1951,1320,925,852,490,1825,1470,438
3182,593,2647,1304,1478,1096,-1302,941,1873,1954
614,1872,2353,981,2503,451,848,1374,-107,367
1422,2866,279,314,1882,2398,815,2952,1580,2983
3098,252,1705,2075,2573,265,502,1061,1708,-146
296,2039,1877,96,548,3509,2468,793,891,443
2004,1475,747,726,932,499,1744,420,2970,2330
1160,2892,-2,1955,817,1724,1742,2426,1486,356
1897,791,1611,985,25,1367,795,1188,506,708
1350,1864,2188,1111,397,2924,1772,1731,831,1425
2173,1524,326,769,910,2299,1024,386,556,744
764,1021,1226,1822,2117,1967,711,529,2378,2345
2413,1675,2314,2688,620,1760,2843,1377,639,2091
2701,1346,922,1117,371,687,2133,914,1376,1744
1570,2318,2074,2760,2593,796,943,1984,3416,905
1846,616,2255,-213,622,2574,2234,1809,1355,712
1110,1608,2985,1268,2642,2889,1831,1271,1584,88
2056,1418,1290,1170,3,2676,256,1525,1243,2541
400,1582,953,999,3123,2078,2189,1138,512,463
136,2100,672,1933,1188,3057,2656,545,2600,1675
2985,2924,1200,1719,1844,554,432,2431,1416,612
716,3270,2731,2562,1035,2241,2275,2288,1324,2284
30,62,103,2235,1298,2825,738,137,1158,945
787,2111,50,608,625,1080,175,1495,1167,126
858,1302,2880,527,433,159,-310,3487,933,911
2009,2712,1865,312,2594,2971,-166,2708,2615,3189
135,668,427,1116,1823,1381,1345,736,2883,1481
1517,1592,2222,1001,597,2098,2822,2856,1384,1481
670,2423,844,248,332,3114,1763,2115,1506,596
2752,354,2349,2231,227,384,1364,2705,2774,859
730,1955,597,732,2013,2859,709,1611,0,1497
2683,3256,1699,1330,2932,384,2366,2147,1228,449
1235,2311,898,1813,3184,1469,432,2225,86,2713
1813,1465,2556,1843,2771,1224,2006,679,2655,319
1079,1770,2425,2766,1720,2232,1266,2807,2206,300
1698,2563,153,2204,833,939,-92,1865,2469,1980
1531,763,2711,959,1057,865,1281,2644,732,929
1051,1941,2876,2049,1191,1970,1871,1940,2436,1099
2757,144,1764,705,2632,872,2107,2314,2830,959
1256,2534,2377,2017,274,1898,2203,840,2103,2354
291,1964,1322,2034,2507,166,2704,2673,1398,1356
1387,486,2891,383,334,1009,2198,2022,2964,546
3200,1520,1341,943,1899,1361,402,2244,3052,1700
2697,124,975,0,2064,1874,1778,2239,1007,936
1591,1555,1585,2729,2823,2035,1157,1142,-203,160
2320,2983,856,862,677,2670,1283,906,2382,753
1476,1123,276,239,2427,454,1988,1710,26,1315
300,2143,245,3318,849,2002,2200,833,1772,1921
806,1736,2511,588,1584,2811,2388,1056,472,2149
2089,140,2215,1045,180,2004,1026,2189,2131,1271
3011,970,1551,1101,837,2302,2016,2759,2129,2291
2817,1196,2171,2004,421,2719,1042,569,227,3040
1444,1600,398,1828,1740,289,1978,2389,568,647
1072,1278,1754,2394,2485,1111,992,771,1925,2081
516,2440,1850,2283,1792,39,419,441,2513,1359
1490,2692,1346,1281,1512,2776,-14,386,2757,111
1581,-240,649,871,2396,169,782,188,348,142
2936,1853,2716,3116,-57,2482,2969,2114,638,708
1135,1880,2183,2292,2692,743,18,1084,760,579
872,2380,2512,2234,2369,1672,125,519,431,2396
997,1797,3065,132,800,1115,2746,315,2756,2444
1124,919,2660,1304,1102,1486,2198,2696,1082,2622
308,2963,1769,970,2594,3033,485,566,1920,2030
352,1929,153,927,2461,1459,1264,1801,1965,2705
1575,348,2901,103,2529,1140,2626,2131,2073,1143
1176,739,2817,2616,2824,123,952,1023,442,945
1479,315,1586,906,1282,381,-16,145,2255,743
2581,1135,817,1647,1348,2384,611,-82,2044,2800
371,2043,2612,2040,3112,2189,1343,1676,1947,1027
1419,1859,837,2947,2584,2821,381,1902,1716,1699
866,964,564,2724,882,2733,612,3088,1746,2042
1679,1887,1478,1561,1243,56,522,885,2041,2528
2361,1272,1589,727,2338,2080,2174,1466,221,2574
1730,1213,1235,2744,2292,467,1321,1924,1067,1693
3084,1993,106,2814,1986,418,1448,371,160,26
2785,2606,126,453,1919,2435,1745,2515,723,930
1067,623,279,1035,1620,159,2127,514,675,1728
1146,641,-33,527,1643,276,521,-3,1072,3282
565,2904,1135,1384,975,2284,1407,1057,2561,884
1651,2917,2841,2520,1478,1655,858,2114,538,1458
454,1249,3042,34,-214,2906,2423,2757,1311,601
1276,2502,1388,3602,510,30,1553,2394,1993,2383
1233,528,2710,586,1279,-233,2971,937,1181,-90
1631,247,1377,704,1206,-228,1248,1591,2800,2362
1374,1435,1441,1150,2117,978,2698,374,1746,1655
760,1935,-39,489,286,2421,2596,2390,541,2568
1491,1336,1771,1904,2964,2338,2658,-105,427,2184
1675,38,67,-67,164,65,903,2727,2983,-204
1256,2036,3219,1315,1779,611,669,2087,970,2012
2430,1948,2366,660,1887,157,808,2763,1212,2556
2157,1516,602,1962,1730,1841,757,3209,2718,677
1398,2840,1573,1638,3073,-373,145,2414,2009,2660
593,136,2767,2687,1508,933,379,3357,2989,267
2737,778,1843,1557,1556,2230,2850,993,2433,1161
3225,2157,413,513,222,158,781,3275,627,2496
1665,495,2019,2376,376,2555,2318,1524,580,3139
389,1748,3041,435,1006,1252,541,38,1310,2336
2689,1248,2945,1711,1487,1154,1280,1391,1616,2673
765,1185,2805,2976,3003,63,1879,1847,-126,2819
1193,399,458,-65,1314,3333,2919,1050,1941,2498
1431,421,442,2955,1831,1800,2080,1362,2077,769
2363,2771,2858,1418,1023,446,1010,171,1987,2548
2566,2590,2341,1801,2266,1543,1639,1889,246,1937
-54,1111,1015,1312,2865,830,2584,338,2456,1770
467,928,1696,1191,2855,1015,929,831,1112,1841
1355,2669,393,1039,2530,1026,662,1939,2576,1284
1895,2356,3152,1215,870,1629,1203,1170,2663,1512
1310,2247,2989,2689,1771,151,349,175,909,1429
518,2081,23,955,1843,2599,120,680,1194,1361
2038,1380,249,708,3114,1461,1869,481,275,1279
2534,2735,1058,1914,1696,924,219,33,2224,1106
2865,867,1876,2359,3553,1786,545,1587,1705,1346
984,1821,1548,2663,991,788,2218,2090,2048,2941
1078,2448,1736,1651,1816,792,1388,2199,796,2414
3158,1248,243,1227,827,148,2513,622,1132,234
1401,1970,62,2745,259,140,805,1029,2188,592
103,303,606,2036,1378,1178,1987,1269,565,2792
-161,829,2567,2795,2857,901,841,3215,803,364
2311,2919,1961,1405,900,667,2260,2377,2898,904
3038,2672,2902,1613,1295,2242,1615,2377,-216,1347
1671,2579,1490,699,1618,2292,1129,1725,161,775
3099,845,90,2854,1909,971,2706,1125,2438,2792
2618,3128,2806,1324,1156,17,2955,2291,1581,615
841,1994,283,1258,2527,69,553,417,71,464
1426,2547,1033,1114,1381,1532,2022,1400,1390,431
579,1241,1726,2085,1390,1155,2302,1254,2002,1403
2917,598,1409,627,-174,1163,1028,1516,1570,2354
493,675,2465,365,1994,500,355,1975,2388,1423
1015,306,2042,2064,2793,880,545,2624,1064,2525
1939,1482,1505,2876,571,285,2117,2808,649,2316
1529,698,480,1342,1878,1473,2390,154,1828,915
2487,-107,1419,948,2520,2245,178,1424,903,425
1489,1488,699,585,2734,627,1215,544,2321,667
2240,454,873,745,555,1612,1880,3161,455,1899
2655,1612,1971,-220,1522,83,1793,1029,3404,2141
435,1933,643,2062,201,492,1592,3005,2276,1568
2227,2953,2777,2781,855,2586,-278,2141,301,2341
2070,1346,2332,1801,228,2653,2714,2006,3231,2790
196,2789,1956,1672,2693,1517,1103,245,434,2213
2816,308,824,2939,2717,1727,276,603,2801,1550
1321,1754,1191,294,2360,1534,-437,1902,1815,949
2749,2097,2284,2514,157,547,1674,2021,322,1291
533,1376,55,1579,1177,1962,1339,373,216,1423
2039,1153,622,2610,672,2771,2747,2105,481,2414
2798,1165,3697,899,2862,1243,2229,2261,2256,1824
2731,2649,444,1517,799,1366,1141,2651,1686,1331
216,1823,1112,2026,-98,21,1434,926,2409,1506
402,2342,2652,565,127,1706,364,2403,2685,1276
2571,2894,2035,2549,2703,1208,2756,1355,2447,275
2733,2811,3086,1878,2590,420,584,1751,2193,2130
1358,1352,26,2879,2616,2055,1928,1941,2747,1084
532,269,1427,2638,1562,3135,2719,1284,1982,2520
1259,2595,265,1204,2961,273,3196,-68,2633,1285
387,2839,1459,609,2101,2504,3125,583,3,927
2834,2526,2348,827,2761,2519,1718,2907,2210,642
1788,913,966,231,550,1488,1059,1228,457,1870
1554,2794,472,2931,1077,507,1420,767,271,1027
2139,3596,491,275,1400,238,1541,818,362,-40
1299,2313,896,22,2218,2131,503,702,2202,2291
364,506,370,2008,2093,2524,1235,1500,618,638
2214,53,1042,1065,1606,1151,633,1137,2680,92
1388,2193,1519,-115,996,339,390,2979,2797,2334
1176,1293,1801,472,1831,2362,2366,1417,80,2614
826,679,2573,2034,511,3223,1788,2093,673,888
2673,1873,1826,2684,3333,1927,1050,2317,1289,149
2681,2674,1425,1095,1570,466,1284,2878,934,-49
749,1657,1475,2606,1464,314,813,197,2366,389
186,2651,1782,2186,2858,2226,1529,-519,580,1475
411,1831,3306,2568,1890,493,3014,1785,1118,2758
1837,2297,934,2343,2073,1158,3032,37,1730,1540
