Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
370,0,20,39,19,42,21,41,21,36,19,49,4,56,20,31,22,37,20,38,5,765,73,6,26,0,47,47
300,0,20,40,19,41,22,41,21,36,19,49,4,52,20,32,22,37,20,37,5,765,71,6,27,0,8,8
320,0,21,40,20,41,22,41,21,36,19,48,5,49,20,32,22,37,20,38,5,765,68,7,28,0,28,28
300,0,21,40,20,40,22,40,21,36,19,48,5,45,20,32,22,38,20,38,6,765,66,7,29,0,14,14
210,0,21,40,21,39,22,40,21,36,19,48,5,40,20,31,22,38,20,37,6,765,64,8,31,-1,29,29
120,0,21,40,21,39,22,39,21,36,19,47,6,38,20,31,22,38,20,38,6,765,63,8,33,-1,41,41
50,0,21,40,21,39,22,39,22,35,19,47,6,34,20,30,22,38,20,38,6,765,61,8,34,-1,24,24
180,0,21,40,21,38,22,39,22,35,19,47,6,31,20,30,22,37,20,38,6,765,59,9,36,-1,15,15
200,0,21,40,22,38,22,39,22,35,19,47,6,29,20,29,22,37,20,38,6,765,58,10,38,-1,3,3
230,0,21,40,22,38,22,39,22,34,19,47,6,29,20,29,22,37,20,39,6,765,56,10,40,-2,26,26
110,0,21,40,22,39,22,38,21,34,19,46,7,28,20,28,22,36,20,39,7,765,56,10,38,-2,24,24
50,0,21,40,22,38,22,38,21,34,19,46,7,26,20,28,21,36,20,39,7,765,56,10,36,-2,18,18
70,0,21,41,22,38,22,38,21,34,19,46,7,23,20,28,22,37,20,40,7,765,56,10,34,-1,14,14
130,0,21,42,22,38,22,38,21,34,19,46,7,22,20,28,22,37,20,39,7,765,56,9,33,-1,27,27
50,0,21,41,22,38,22,38,22,34,19,47,8,22,20,27,22,37,20,39,7,765,56,9,31,-1,46,46
80,0,21,41,22,38,22,38,22,34,19,47,8,21,20,27,22,37,20,39,7,765,56,9,29,-1,13,13
90,0,21,40,21,37,22,38,22,36,19,46,8,21,20,27,22,37,20,39,7,765,56,9,29,-1,1,1
70,0,21,40,21,37,22,38,22,37,19,46,8,21,20,27,22,36,20,39,7,765,57,9,29,-1,41,41
300,0,21,39,21,37,22,39,21,36,19,46,8,20,20,27,22,36,20,39,7,765,57,8,29,-1,2,2
100,0,21,39,21,37,22,39,21,36,19,46,9,19,20,27,22,36,20,39,7,765,57,8,29,-1,30,30
40,0,21,39,21,37,22,38,21,36,19,45,9,18,20,27,22,36,20,39,7,765,58,8,29,-1,49,49
160,0,21,39,21,36,22,38,21,35,19,45,9,18,20,27,22,36,20,38,7,765,58,8,29,-1,28,28
90,0,21,40,21,36,22,38,21,35,19,45,9,17,21,26,22,36,20,38,7,765,57,8,29,-1,36,36
120,0,21,39,21,36,22,38,21,35,19,45,9,15,21,26,22,36,20,38,7,765,57,8,28,-1,8,8
90,0,21,38,21,36,22,38,21,34,19,45,9,16,21,26,22,36,20,38,7,765,56,8,28,-1,16,16
100,20,21,38,21,36,22,38,21,34,19,45,9,16,21,26,22,36,20,38,7,765,55,8,28,-1,35,35
90,10,21,38,21,36,22,38,21,35,19,44,10,15,21,26,22,35,20,38,8,764,55,8,27,-1,43,43
530,30,21,37,21,36,22,38,21,35,19,44,10,15,21,26,22,35,20,38,8,764,54,8,27,-1,19,19
710,30,21,38,21,36,22,38,21,35,19,44,10,14,21,26,22,35,20,38,8,764,53,8,27,-1,14,14
420,30,21,39,21,36,22,38,21,34,19,44,10,13,21,26,22,35,20,38,8,764,52,8,27,-2,49,49
340,20,21,40,21,37,22,39,21,34,19,44,10,13,21,25,22,35,20,37,8,764,51,8,26,-2,7,7
340,30,21,40,21,38,22,40,22,34,19,44,10,12,21,25,23,35,20,37,8,764,50,8,26,-2,49,49
270,30,21,40,20,38,23,40,22,34,19,44,10,12,21,25,23,35,20,38,8,764,49,8,26,-2,32,32
300,30,21,41,20,39,23,40,22,34,19,44,10,12,21,25,23,35,20,38,8,764,48,8,26,-2,30,30
210,20,22,41,20,39,23,40,22,34,19,45,10,12,21,25,23,35,20,38,8,764,48,8,26,-2,8,8
130,20,22,41,20,39,23,39,22,34,19,45,10,12,21,25,23,35,20,38,8,764,48,8,27,-2,7,7
80,10,22,40,20,39,23,39,22,34,19,45,10,12,21,25,23,34,20,38,8,764,48,8,28,-2,38,38
90,30,22,40,20,39,23,38,22,34,19,45,10,12,21,25,23,34,20,38,8,764,49,8,28,-2,39,39
110,20,22,40,20,39,23,38,22,34,19,45,10,12,21,25,23,34,20,38,8,764,49,8,28,-2,11,11
90,30,22,39,20,38,23,38,22,34,19,45,10,12,21,25,23,35,20,38,8,764,49,8,29,-2,36,36
70,30,22,38,20,36,23,37,22,34,19,45,10,12,21,25,23,35,20,38,8,764,49,8,29,-2,15,15
90,20,21,36,20,35,22,36,22,33,19,45,10,12,21,25,23,35,20,38,8,764,49,8,28,-2,14,14
100,20,21,35,20,34,22,35,22,33,19,44,10,12,21,25,23,35,20,38,8,764,50,8,28,-2,45,45
90,20,21,35,20,34,22,35,22,33,19,44,10,12,21,25,23,34,20,38,8,764,50,9,28,-2,47,47
640,20,21,34,20,33,22,34,22,33,19,43,10,12,21,25,23,34,20,38,8,764,50,9,27,-2,23,23
600,20,21,33,20,33,22,34,22,32,19,43,10,12,21,24,23,34,20,38,8,764,50,9,27,-2,16,16
330,10,21,33,20,32,22,34,22,31,19,43,10,12,21,24,23,34,20,38,8,764,51,9,27,-2,20,20
350,0,21,33,20,33,23,35,22,31,19,42,9,13,21,24,23,34,20,38,7,764,52,8,26,-2,8,8
320,10,21,34,20,33,23,35,22,31,19,42,9,14,21,24,23,34,20,38,7,764,53,8,26,-2,10,10
420,10,21,34,20,33,23,35,22,31,19,42,9,14,21,24,23,34,20,38,7,764,54,8,26,-2,41,41
510,0,21,34,19,34,23,35,22,31,19,42,9,14,21,24,23,34,20,38,7,764,55,7,25,-1,17,17
740,20,21,35,19,34,23,35,22,31,19,42,8,15,21,24,23,34,20,38,7,764,56,7,25,-1,30,30
590,20,21,37,19,35,24,35,22,32,19,42,8,16,21,24,23,34,20,38,7,765,56,7,25,-1,23,23
390,20,21,40,19,37,24,35,22,32,19,42,8,18,21,24,23,34,20,38,7,765,56,7,25,-1,5,5
760,30,22,41,20,39,23,35,22,32,19,43,8,18,20,25,24,34,20,38,7,765,56,7,26,-1,45,45
560,20,22,40,20,39,23,36,22,33,19,43,8,18,20,25,24,34,20,38,7,765,57,7,26,-1,13,13
340,10,22,40,20,39,24,37,22,33,19,43,8,19,20,25,24,34,20,38,7,765,57,7,26,-1,36,36
320,0,22,40,20,39,24,38,22,33,19,44,7,19,20,25,24,34,20,38,7,765,57,7,26,-2,12,12
270,20,22,39,20,39,24,38,22,33,19,44,7,20,20,25,24,33,20,38,6,765,58,7,26,-1,45,45
180,20,22,39,20,39,24,38,22,33,19,44,6,21,20,25,24,34,20,38,6,765,58,7,25,-1,9,9
140,30,22,39,20,39,24,38,22,33,19,44,6,22,20,25,24,34,20,38,6,765,59,6,25,-1,23,23
130,20,22,38,20,39,24,37,22,33,19,44,6,22,20,25,24,34,20,37,6,765,60,6,25,-1,40,40
140,20,23,38,20,38,24,37,22,33,19,44,6,23,20,25,24,34,20,37,6,765,60,6,24,-1,17,17
120,20,23,38,20,38,24,36,22,33,19,44,6,24,20,25,24,34,20,37,6,765,61,6,24,-1,24,24
130,30,23,38,20,38,24,36,22,34,19,44,5,24,20,25,24,34,20,37,5,765,62,6,24,-1,13,13
140,20,23,37,20,38,24,36,22,34,19,44,5,25,20,25,24,34,20,36,5,765,62,6,23,-2,49,49
160,20,23,37,20,37,24,36,22,34,19,44,5,25,20,25,24,34,20,36,5,765,62,6,23,-2,22,22
140,20,23,37,20,37,24,36,22,34,19,44,5,25,20,25,24,33,20,35,5,765,63,5,23,-2,37,37
140,20,23,36,20,37,23,36,22,34,19,44,5,25,20,25,24,33,20,35,5,765,64,5,22,-2,34,34
130,30,23,36,20,37,23,36,22,34,19,44,4,25,20,25,24,33,20,35,5,765,64,5,22,-2,45,45
120,0,23,36,20,37,23,36,22,34,19,44,4,26,20,25,24,33,20,35,5,765,64,5,22,-2,38,38
70,0,23,36,20,37,23,36,22,34,19,44,4,26,20,25,24,34,20,35,5,765,64,5,22,-2,43,43
90,0,23,35,20,37,23,36,22,34,19,44,4,27,20,25,24,34,20,34,4,766,64,5,22,-2,13,13
100,10,23,35,20,37,23,36,22,33,19,44,4,28,20,25,24,34,20,34,4,766,64,5,23,-2,23,23
90,0,23,35,20,37,23,35,22,33,19,44,4,28,20,25,24,34,20,34,4,766,64,5,23,-2,39,39
90,0,23,35,20,37,23,35,22,32,19,44,4,29,20,25,24,35,20,34,4,766,64,5,23,-2,30,30
40,10,23,35,20,37,23,35,22,32,19,44,4,29,20,25,23,34,20,34,4,766,65,5,23,-2,49,49
60,0,23,35,20,37,23,35,22,32,19,43,4,29,20,26,23,35,20,34,4,766,66,5,23,-2,46,46
40,0,22,35,20,36,23,36,22,32,19,43,4,30,20,26,23,35,20,36,4,766,66,4,22,-2,44,44
40,0,22,35,20,37,23,36,22,32,19,43,4,30,20,26,23,36,20,36,4,766,67,4,22,-2,28,28
30,0,22,35,20,37,23,36,21,32,19,43,4,31,20,26,23,37,20,37,4,766,68,4,22,-2,46,46
30,0,22,35,20,37,23,36,21,32,19,44,3,31,20,26,23,37,20,37,4,766,69,4,22,-2,15,15
40,0,22,35,20,37,23,36,21,32,19,44,3,32,20,26,23,38,20,37,3,766,70,4,22,-2,13,13
50,0,22,36,20,37,23,36,21,32,19,44,3,32,20,27,23,38,20,38,3,766,70,4,21,-2,36,36
50,0,22,36,19,37,23,36,21,32,19,44,3,33,20,27,23,38,20,38,3,766,71,4,21,-2,8,8
60,0,22,36,19,38,23,36,21,32,19,44,3,34,20,27,23,38,20,38,3,766,72,3,21,-2,24,24
40,0,22,36,19,38,23,36,21,32,19,44,3,35,20,27,23,38,20,38,3,766,72,3,20,-2,49,49
60,0,22,36,19,38,23,36,21,32,19,44,2,35,20,27,23,38,20,38,2,766,73,3,20,-2,36,36
40,0,22,36,19,38,23,36,21,32,19,44,2,36,20,27,23,38,20,38,2,766,74,3,20,-2,30,30
60,0,22,36,19,38,23,36,21,32,19,44,2,37,20,27,23,38,20,38,2,766,74,3,20,-2,38,38
50,0,22,36,19,38,23,36,21,32,19,44,2,38,20,27,23,38,20,38,2,766,75,4,20,-2,2,2
60,0,22,36,19,38,23,36,21,32,19,44,2,38,20,27,23,38,20,38,2,766,76,4,20,-2,45,45
50,0,22,36,19,38,23,36,21,32,19,44,2,39,20,27,23,38,20,38,2,766,76,4,20,-2,38,38
50,0,22,36,19,38,23,36,21,32,19,44,2,40,20,27,23,39,20,39,2,766,77,4,20,-2,24,24
50,0,22,36,19,38,23,36,21,32,19,44,2,40,20,27,23,39,20,39,2,766,78,4,27,-2,45,45
50,0,22,36,19,38,23,36,21,32,19,44,2,41,20,27,23,39,20,39,2,766,79,4,35,-2,20,20
40,0,22,36,19,38,23,36,21,32,19,44,2,42,20,27,23,40,20,39,1,766,80,4,42,-2,38,38
60,0,22,36,18,38,23,36,21,33,18,45,2,43,20,28,23,40,20,39,1,766,81,4,49,-2,47,47
50,0,22,36,18,38,23,36,21,33,19,45,2,44,20,28,23,40,20,39,1,766,82,4,57,-2,38,38
50,0,22,36,18,38,23,36,21,33,19,45,2,44,20,28,23,40,20,39,1,766,83,4,64,-2,33,33
50,0,22,36,18,39,23,36,21,33,18,45,2,44,20,28,23,41,20,39,1,766,83,4,64,-2,46,46
30,0,22,36,18,39,23,36,21,33,19,45,2,45,20,28,23,41,20,39,1,766,83,4,64,-2,14,14
30,0,22,36,18,39,22,36,21,33,19,45,2,45,20,28,23,41,20,39,1,766,82,4,64,-2,48,48
30,0,22,36,18,39,22,36,21,33,19,45,2,46,20,28,23,41,20,39,1,766,82,4,64,-2,22,22
30,0,21,36,18,39,22,36,21,33,18,45,1,46,20,28,23,41,20,39,1,766,82,4,64,-2,13,13
60,0,21,36,18,39,22,36,21,33,18,45,1,47,20,28,23,41,20,39,1,766,82,4,64,-2,18,18
50,0,21,36,18,39,22,36,20,33,18,45,1,48,20,28,23,41,20,39,1,766,82,4,64,-2,45,45
50,0,21,36,18,40,22,36,20,33,18,45,1,48,20,28,22,41,20,39,1,766,82,4,64,-2,15,15
50,0,21,36,18,40,22,36,20,33,18,45,1,48,20,28,22,41,20,39,1,766,82,4,64,-2,11,11
50,0,21,36,18,40,22,36,20,33,18,45,1,49,20,28,22,41,20,39,1,766,83,3,64,-2,3,3
50,0,21,36,18,40,22,36,20,33,18,45,1,49,20,28,22,41,20,39,1,766,83,3,64,-2,47,47
50,0,21,36,18,40,22,36,20,33,18,45,1,50,20,28,22,41,20,39,1,766,83,3,64,-2,42,42
40,0,21,36,18,40,22,36,20,33,18,45,1,50,20,28,22,41,20,39,1,766,83,3,64,-2,31,31
40,0,21,36,18,40,22,36,20,33,18,45,1,51,20,28,22,41,20,39,0,766,84,3,64,-2,2,2
60,0,21,36,18,40,22,36,20,33,18,45,0,52,20,28,22,41,20,39,0,766,84,3,64,-2,13,13
50,0,21,36,18,40,22,36,20,33,18,45,0,53,20,28,22,41,20,39,0,766,84,3,63,-2,38,38
60,0,21,36,18,40,22,36,20,33,18,45,0,53,20,28,22,41,20,39,0,766,85,3,63,-2,46,46
50,0,21,36,18,40,22,36,20,33,18,45,0,54,20,28,22,40,20,39,0,766,85,3,63,-2,2,2
40,0,21,36,17,40,22,36,20,33,18,45,0,54,20,28,22,40,20,39,0,766,86,3,63,-2,31,31
50,0,21,36,17,40,22,36,20,33,18,45,0,54,20,28,22,40,20,39,0,766,86,3,63,-2,1,1
50,0,21,36,17,40,22,36,20,33,18,45,0,54,20,28,22,40,20,39,0,766,86,2,62,-2,50,50
50,0,21,36,17,40,22,36,20,33,18,45,0,55,20,28,22,40,20,39,0,766,87,2,62,-2,9,9
20,0,21,36,17,40,22,36,20,33,18,45,0,55,20,28,22,40,20,39,0,766,88,2,62,-2,33,33
40,0,21,36,17,40,22,36,20,33,18,45,0,55,20,28,22,40,20,39,-1,766,88,2,62,-2,33,33
30,0,21,36,17,40,22,36,20,33,18,45,0,56,20,28,22,40,20,39,-1,766,88,2,62,-2,41,41
40,0,21,36,17,40,22,36,20,33,18,45,0,56,20,28,22,40,20,39,-1,766,88,2,62,-2,44,44
50,0,21,36,17,40,22,36,20,33,18,45,0,55,20,28,22,40,20,39,0,766,88,2,62,-2,4,4
50,0,21,36,17,41,22,36,20,33,18,45,-1,54,20,28,22,40,20,39,0,766,87,1,63,-2,42,42
60,0,21,36,17,41,22,36,20,33,18,45,-1,54,20,28,22,40,20,39,0,766,87,1,63,-2,21,21
50,0,21,36,17,41,22,36,20,33,18,45,-2,55,20,28,22,40,20,39,0,766,87,1,63,-2,3,3
60,0,21,36,17,41,22,36,20,33,18,45,-2,56,20,28,22,40,20,39,0,766,88,1,63,-2,5,5
60,10,21,36,17,40,22,35,20,33,18,45,-2,57,20,27,22,40,20,39,0,766,88,1,62,-2,37,37
90,0,21,36,17,40,22,35,20,32,18,45,-2,57,20,27,22,39,20,39,0,766,89,2,62,-2,30,30
70,10,21,36,17,40,22,35,20,32,18,44,-2,58,20,27,22,39,20,39,0,766,90,2,62,-2,27,27
50,0,21,36,17,40,22,35,20,32,18,44,-1,59,20,27,22,38,20,39,0,767,90,2,61,-2,2,2
40,10,21,36,17,40,22,34,20,32,18,44,-1,59,20,27,22,37,20,38,0,767,91,2,61,-1,31,31
70,20,21,36,17,40,22,34,20,32,18,44,-1,61,19,27,22,37,20,38,0,767,89,2,54,-1,37,37
330,30,21,36,17,40,22,34,20,33,18,44,-1,61,19,26,22,37,20,38,1,767,86,2,48,-1,6,6
260,30,21,36,17,40,22,34,21,33,18,43,0,61,19,26,22,37,20,37,1,767,84,2,41,-1,18,18
200,0,21,36,17,40,22,35,21,33,18,43,0,61,19,26,22,36,20,37,2,767,82,3,34,-1,7,7
150,10,21,36,17,39,22,34,22,33,18,43,1,60,19,26,22,36,20,37,2,767,79,3,28,-1,15,15
70,0,21,35,17,39,22,35,22,32,18,43,1,59,19,26,22,36,20,38,3,767,77,3,21,-1,45,45
60,10,21,35,18,39,22,35,22,32,18,43,2,58,19,26,22,36,20,39,3,767,76,3,21,-1,6,6
80,0,21,35,18,38,22,35,22,32,18,43,2,56,19,26,22,36,20,39,4,767,75,3,21,-1,28,28
70,10,21,35,19,38,21,34,22,32,18,42,3,54,19,26,22,36,20,38,4,767,74,4,21,0,0,0
80,0,21,35,19,37,21,34,22,33,18,42,3,52,19,26,22,35,20,38,4,767,72,4,21,0,39,39
80,10,21,35,20,37,21,34,22,33,18,42,4,49,19,26,22,35,20,39,5,767,71,4,21,0,40,40
80,0,21,35,20,36,21,35,22,33,18,42,4,46,19,26,22,35,20,39,5,767,70,4,21,0,25,25
80,10,21,35,20,36,21,35,22,33,18,42,5,44,19,26,22,35,20,39,5,767,69,4,28,0,24,24
260,0,21,35,21,36,21,34,22,33,18,42,5,41,19,26,22,35,20,39,6,767,68,4,36,0,20,20
420,0,21,35,21,35,21,35,22,33,18,42,5,39,20,26,22,35,20,39,6,767,68,4,43,0,27,27
150,0,21,35,21,34,21,35,22,32,18,41,6,37,20,26,21,35,20,39,6,767,67,4,50,0,0,0
60,0,21,35,21,34,21,34,22,32,18,41,6,36,20,26,21,35,20,38,7,767,66,4,58,0,9,9
60,0,21,35,21,34,21,34,22,32,18,41,6,34,20,26,22,35,20,38,7,767,65,4,65,0,45,45
60,0,21,35,22,33,21,34,22,33,18,41,7,32,20,26,22,35,20,38,7,767,63,4,58,0,26,26
60,0,21,34,22,33,21,34,22,33,18,41,7,30,20,26,22,35,20,38,7,766,62,4,51,0,49,49
40,0,21,34,22,33,21,34,22,33,18,41,7,28,20,26,22,34,20,38,8,766,60,4,44,0,40,40
50,10,21,34,22,33,21,34,22,33,18,41,7,28,20,26,22,34,20,38,8,766,58,4,36,0,47,47
40,0,21,35,22,33,21,34,22,33,18,41,8,28,20,26,22,34,20,38,8,766,57,4,29,0,14,14
180,0,21,34,22,33,21,34,22,33,18,41,8,26,20,26,22,34,20,38,8,766,55,4,22,0,31,31
100,0,21,36,22,33,21,34,22,33,18,41,8,24,20,26,22,33,20,38,8,766,54,4,23,0,40,40
60,0,21,36,22,33,21,34,22,33,18,41,9,23,20,26,22,33,20,38,9,766,54,4,24,0,47,47
60,0,21,36,22,33,21,34,22,33,18,41,9,21,20,26,22,33,20,38,9,766,53,4,25,0,26,26
60,0,22,36,22,33,21,34,22,33,18,41,9,21,21,26,22,33,20,38,9,766,52,4,26,0,42,42
80,0,22,36,22,33,21,34,22,33,18,41,9,20,21,26,22,33,20,38,9,766,52,4,27,0,40,40
70,0,22,35,22,33,22,34,22,33,18,41,9,20,21,26,22,32,20,38,10,766,51,4,28,0,33,33
50,10,22,35,22,33,22,34,22,33,18,41,9,19,21,25,23,32,20,38,10,766,51,4,27,0,50,50
50,0,22,35,22,33,22,34,22,33,18,41,9,19,21,25,23,32,20,38,10,766,52,4,26,0,42,42
50,0,22,35,21,33,22,34,22,33,18,41,10,19,21,25,23,32,20,38,10,766,52,4,25,0,44,44
50,0,22,34,22,33,22,35,22,32,18,41,10,18,21,25,23,32,20,38,10,766,52,5,24,0,24,24
40,0,22,34,21,33,22,35,22,32,18,41,10,18,22,25,23,32,20,37,10,765,53,5,23,0,5,5
60,0,22,34,21,33,22,35,22,32,19,41,10,17,22,25,23,32,20,37,10,765,53,5,22,0,1,1
50,0,23,34,21,33,22,35,22,32,19,41,10,18,22,25,23,31,20,37,10,765,53,5,23,0,0,0
60,0,23,34,21,33,22,35,22,32,19,41,10,18,22,25,23,31,20,37,10,765,52,5,23,0,41,41
60,0,23,34,21,33,22,35,22,32,19,41,10,17,22,25,23,31,20,37,10,765,52,4,24,0,2,2
40,10,23,34,21,33,22,35,22,32,18,41,10,17,22,25,24,31,20,37,10,765,52,4,25,0,41,41
50,0,23,33,21,33,22,35,22,32,19,41,10,17,22,25,24,31,20,37,10,765,51,4,25,0,5,5
50,0,23,33,21,32,22,35,22,32,19,41,10,16,22,25,24,31,20,37,10,765,51,4,26,0,43,43
60,0,23,33,21,31,22,35,22,32,19,41,10,16,22,24,24,31,20,37,10,765,51,4,26,0,1,1
80,0,23,34,21,31,22,34,22,32,19,40,10,16,22,24,24,32,20,37,10,765,50,4,27,0,3,3
80,0,23,32,21,30,22,34,22,32,19,40,10,16,22,24,24,32,20,37,10,765,50,4,27,0,47,47
70,0,23,32,21,30,22,34,22,32,19,40,10,16,23,24,24,32,20,37,10,765,50,4,27,0,11,11
80,0,23,32,21,30,22,34,22,32,19,40,10,15,23,24,24,32,20,37,10,765,49,4,28,0,31,31
80,0,23,32,21,31,22,34,22,32,19,40,10,15,23,24,24,32,20,37,10,765,49,4,28,0,22,22
100,0,23,32,21,31,22,34,22,32,19,40,10,15,23,24,24,32,20,37,10,765,49,4,28,0,30,30
80,0,23,32,21,31,22,34,22,32,19,40,10,15,23,24,24,32,20,37,10,765,49,4,27,0,48,48
80,0,23,32,21,31,22,34,22,32,19,40,10,15,23,24,24,32,20,37,10,765,49,4,26,0,50,50
90,0,23,32,21,32,22,34,22,31,19,40,10,14,23,24,24,32,20,37,10,765,49,5,26,0,14,14
90,10,23,32,21,32,22,34,22,31,19,40,10,15,23,24,24,33,20,37,10,765,49,5,26,0,14,14
100,20,23,32,21,32,22,34,22,31,19,40,10,15,23,24,24,33,20,37,10,764,49,5,25,0,10,10
110,20,23,32,21,32,22,34,22,32,19,40,10,15,23,24,24,33,20,37,10,764,50,5,25,0,10,10
90,20,23,32,21,32,22,34,22,32,19,40,10,15,23,24,24,33,20,36,10,764,51,5,24,0,50,50
100,30,23,32,21,32,22,34,22,33,19,40,10,15,23,24,24,33,20,36,10,764,52,4,24,0,48,48
80,20,23,32,21,32,22,34,22,34,19,40,10,16,23,23,24,33,20,36,10,764,52,4,24,0,25,25
70,20,23,32,21,32,22,34,22,34,19,40,10,16,23,23,24,34,20,36,10,764,53,4,23,1,12,12
110,20,23,32,21,32,22,34,22,34,19,40,10,17,22,24,24,34,20,36,10,764,54,4,23,1,26,26
100,30,23,32,21,33,22,34,22,33,19,40,10,17,22,24,24,34,20,36,9,764,56,4,23,1,29,29
360,20,23,33,21,33,22,34,22,33,19,40,10,18,22,24,24,33,20,36,9,764,58,3,22,1,11,11
350,20,23,33,20,33,22,34,22,33,19,40,9,18,22,24,24,33,20,36,8,764,60,3,22,1,11,11
190,20,23,33,20,33,22,34,22,33,19,40,9,19,22,24,24,33,20,35,8,764,63,3,22,1,41,41
590,10,23,34,20,34,22,34,22,33,19,40,8,20,22,24,24,32,20,35,7,764,65,2,21,1,18,18
90,10,23,38,20,36,22,34,22,33,19,41,8,21,22,24,24,32,20,35,7,764,67,2,21,1,46,46
110,10,23,40,20,38,22,34,22,33,19,41,7,22,22,24,24,32,20,35,7,764,68,2,28,1,16,16
110,10,23,38,20,38,22,35,22,32,19,42,6,24,22,24,24,32,20,35,6,764,68,2,36,1,6,6
140,30,23,38,20,38,22,35,22,32,19,42,6,25,22,24,24,32,20,35,6,764,69,2,43,1,11,11
130,20,23,37,20,38,22,35,22,32,19,43,5,27,22,24,24,31,20,35,6,764,70,2,50,1,28,28
180,30,23,37,20,37,22,35,22,33,19,58,5,28,22,25,24,31,20,35,6,764,70,2,58,1,20,20
130,20,23,36,20,37,22,35,22,33,19,65,4,29,22,25,24,31,20,35,6,764,71,2,65,1,39,39
140,20,23,36,20,37,22,35,22,33,19,63,4,31,22,25,24,31,20,35,5,764,72,2,65,1,24,24
140,20,23,35,20,37,22,35,22,33,19,62,4,32,22,25,24,31,20,35,5,764,73,2,65,1,44,44
120,20,23,35,20,37,22,35,22,33,19,61,4,33,22,25,24,31,20,35,5,764,74,2,64,1,9,9
150,30,23,35,20,36,22,35,22,33,19,60,4,34,22,25,24,31,20,35,5,764,74,3,64,1,15,15
130,20,23,34,20,36,22,35,22,33,19,59,4,36,21,25,23,31,20,35,5,764,75,3,64,1,20,20
130,20,23,34,20,36,22,35,22,33,19,57,4,38,21,25,23,31,20,36,4,764,76,3,64,1,0,0
110,20,23,34,20,36,22,35,22,33,19,56,4,40,21,25,23,31,20,36,4,764,77,3,64,1,45,45
90,30,23,34,20,36,22,35,23,33,19,54,4,41,21,25,23,31,20,36,4,764,78,3,63,1,21,21
70,20,23,34,20,36,22,35,23,33,20,79,4,43,21,25,23,32,20,36,4,764,80,2,63,1,1,1
70,20,23,34,20,36,22,35,23,33,20,82,4,43,21,25,23,33,20,36,4,764,81,2,63,1,32,32
100,20,23,34,20,36,22,35,23,33,20,82,4,45,21,25,23,34,20,36,4,764,82,2,62,1,13,13
80,30,23,34,20,36,22,35,23,33,20,82,4,46,21,25,23,34,20,36,3,764,83,2,62,1,39,39
80,20,23,34,20,36,22,35,23,32,20,80,4,47,21,26,23,34,20,36,3,764,84,2,62,1,6,6
60,20,23,34,20,36,22,35,23,33,19,79,4,49,21,26,23,35,20,36,3,764,84,2,62,1,3,3
70,30,23,34,20,37,22,35,23,33,19,78,4,49,21,26,23,35,20,37,3,764,85,2,62,1,10,10
70,20,23,34,20,37,22,35,23,33,19,78,3,51,21,26,23,36,20,37,3,764,86,2,61,1,15,15
60,20,23,34,20,37,22,35,23,33,19,77,3,52,21,26,23,36,20,37,3,764,86,2,61,1,20,20
70,20,23,34,20,37,22,35,23,33,19,76,3,53,21,27,23,37,20,37,2,764,87,2,61,1,18,18
50,20,23,35,20,37,22,35,23,33,19,76,3,54,21,27,23,37,20,37,2,764,87,2,61,1,0,0
60,20,23,35,20,38,22,35,23,34,19,75,3,56,21,27,23,37,20,37,2,764,87,2,61,0,15,15
60,30,23,35,20,38,22,35,23,34,19,73,3,57,21,27,23,38,20,37,2,764,88,2,61,0,27,27
70,20,23,35,20,38,22,35,23,34,19,71,3,58,21,27,23,38,20,37,2,764,88,1,61,0,43,43
70,10,23,35,19,38,22,35,23,34,19,69,3,59,21,27,23,39,20,37,2,764,88,1,61,0,13,13
50,0,23,35,19,38,22,35,23,34,19,68,3,58,21,27,23,39,20,37,2,764,88,1,61,0,5,5
40,0,22,35,19,38,22,36,23,34,19,67,2,59,21,27,23,40,20,37,2,764,88,1,61,0,4,4
30,0,22,35,19,38,22,36,23,34,19,66,2,59,21,27,23,40,20,37,2,764,88,1,61,0,13,13
30,0,22,35,19,38,22,36,23,33,19,66,2,61,21,27,23,40,20,37,2,764,88,1,61,0,4,4
30,0,22,35,19,38,21,35,23,33,19,65,2,61,21,27,23,40,20,38,2,764,89,1,61,0,6,6
50,0,22,35,19,39,21,35,22,33,19,64,2,61,21,28,23,40,20,37,2,764,89,1,61,0,9,9
50,0,22,35,19,39,21,35,22,33,19,64,2,62,21,27,23,40,20,38,2,764,89,1,61,0,3,3
50,0,22,35,19,39,21,35,22,33,19,63,2,62,21,28,23,40,20,38,2,764,89,1,60,0,17,17
60,0,22,35,19,39,21,36,22,33,19,62,2,62,21,28,23,40,20,38,2,764,90,1,59,0,43,43
50,0,22,35,19,39,21,36,22,33,19,62,2,63,21,28,23,40,20,38,2,764,90,2,58,0,39,39
50,0,22,35,19,39,21,36,22,33,19,61,2,63,21,28,23,40,20,38,2,764,90,2,57,0,14,14
50,0,22,35,19,39,21,36,22,33,19,61,2,64,21,28,23,41,20,38,1,764,91,2,56,0,36,36
40,0,22,35,19,39,21,36,22,33,19,60,2,63,21,28,23,41,20,38,1,764,91,2,55,0,32,32
50,0,22,35,19,39,21,36,22,33,19,60,2,64,21,28,23,41,20,38,1,764,91,2,53,0,8,8
